"Sistema","Tipo_de_Tecnologia","Hora","Pronostico_de_Generacion_MWh","Fecha"
"BCA","EOLICA",8,3.664,"20/abr/2020"
"BCA","EOLICA",9,2.961,"20/abr/2020"
"BCA","EOLICA",10,2.546,"20/abr/2020"
"BCA","EOLICA",11,2.535,"20/abr/2020"
"BCA","EOLICA",12,3.211,"20/abr/2020"
"BCA","EOLICA",13,4.618,"20/abr/2020"
"BCA","EOLICA",14,6.441,"20/abr/2020"
"BCA","EOLICA",15,11.442,"20/abr/2020"
"BCA","EOLICA",16,13.343,"20/abr/2020"
"BCA","EOLICA",17,14.879,"20/abr/2020"
"BCA","EOLICA",18,17.201,"20/abr/2020"
"BCA","EOLICA",19,17.548,"20/abr/2020"
"BCA","EOLICA",20,17.43,"20/abr/2020"
"BCA","EOLICA",21,14.512,"20/abr/2020"
"BCA","EOLICA",22,13.959,"20/abr/2020"
"BCA","EOLICA",23,13.427,"20/abr/2020"
"BCA","EOLICA",24,13.06,"20/abr/2020"
"BCA","FOTOVOLTAICA",1,0,"20/abr/2020"
"BCA","FOTOVOLTAICA",2,0,"20/abr/2020"
"BCA","FOTOVOLTAICA",3,0,"20/abr/2020"
"BCA","FOTOVOLTAICA",4,0,"20/abr/2020"
"BCA","FOTOVOLTAICA",5,0,"20/abr/2020"
"BCA","FOTOVOLTAICA",6,0,"20/abr/2020"
"BCA","FOTOVOLTAICA",7,3.91,"20/abr/2020"
"BCA","FOTOVOLTAICA",8,27.59,"20/abr/2020"
"BCA","FOTOVOLTAICA",9,42.87,"20/abr/2020"
"BCA","FOTOVOLTAICA",10,43.04,"20/abr/2020"
"BCA","FOTOVOLTAICA",11,43.06,"20/abr/2020"
"BCA","FOTOVOLTAICA",12,43.02,"20/abr/2020"
"BCA","FOTOVOLTAICA",13,42.84,"20/abr/2020"
"BCA","FOTOVOLTAICA",14,42.62,"20/abr/2020"
"BCA","FOTOVOLTAICA",15,42.43,"20/abr/2020"
"BCA","FOTOVOLTAICA",16,42.2,"20/abr/2020"
"BCA","FOTOVOLTAICA",17,40.77,"20/abr/2020"
"BCA","FOTOVOLTAICA",18,36.16,"20/abr/2020"
"BCA","FOTOVOLTAICA",19,11.05,"20/abr/2020"
"BCA","FOTOVOLTAICA",20,0.51,"20/abr/2020"
"BCA","FOTOVOLTAICA",21,0,"20/abr/2020"
"BCA","FOTOVOLTAICA",22,0,"20/abr/2020"
"BCA","FOTOVOLTAICA",23,0,"20/abr/2020"
"BCA","FOTOVOLTAICA",24,0,"20/abr/2020"
"BCS","FOTOVOLTAICA",1,0,"20/abr/2020"
"BCS","FOTOVOLTAICA",2,0,"20/abr/2020"
"BCS","FOTOVOLTAICA",3,0,"20/abr/2020"
"BCS","FOTOVOLTAICA",4,0,"20/abr/2020"
"BCS","FOTOVOLTAICA",5,0,"20/abr/2020"
"BCS","FOTOVOLTAICA",6,0,"20/abr/2020"
"BCS","FOTOVOLTAICA",7,0.001,"20/abr/2020"
"BCS","FOTOVOLTAICA",8,2.254,"20/abr/2020"
"BCS","FOTOVOLTAICA",9,15.844,"20/abr/2020"
"BCS","FOTOVOLTAICA",10,33.987,"20/abr/2020"
"BCS","FOTOVOLTAICA",11,48.808,"20/abr/2020"
"BCS","FOTOVOLTAICA",12,54.601,"20/abr/2020"
"BCS","FOTOVOLTAICA",13,55.139,"20/abr/2020"
"BCS","FOTOVOLTAICA",14,55.111,"20/abr/2020"
"BCS","FOTOVOLTAICA",15,55.055,"20/abr/2020"
"BCS","FOTOVOLTAICA",16,54.285,"20/abr/2020"
"BCS","FOTOVOLTAICA",17,46.491,"20/abr/2020"
"BCS","FOTOVOLTAICA",18,30.559,"20/abr/2020"
"BCS","FOTOVOLTAICA",19,12.071,"20/abr/2020"
"BCS","FOTOVOLTAICA",20,0.877,"20/abr/2020"
"BCS","FOTOVOLTAICA",21,0,"20/abr/2020"
"BCS","FOTOVOLTAICA",22,0,"20/abr/2020"
"BCS","FOTOVOLTAICA",23,0,"20/abr/2020"
"BCS","FOTOVOLTAICA",24,0,"20/abr/2020"
"SIN","EOLICA",1,1340.398,"20/abr/2020"
"SIN","EOLICA",2,1229.727,"20/abr/2020"
"SIN","EOLICA",3,1148.855,"20/abr/2020"
"SIN","EOLICA",4,1087.817,"20/abr/2020"
"SIN","EOLICA",5,1046.544,"20/abr/2020"
"SIN","EOLICA",6,991.715,"20/abr/2020"
"SIN","EOLICA",7,951.181,"20/abr/2020"
"SIN","EOLICA",8,945.95,"20/abr/2020"
"SIN","EOLICA",9,970.745,"20/abr/2020"
"SIN","EOLICA",10,1011.943,"20/abr/2020"
"SIN","EOLICA",11,1144.362,"20/abr/2020"
"SIN","EOLICA",12,1307.041,"20/abr/2020"
"SIN","EOLICA",13,1526.817,"20/abr/2020"
"SIN","EOLICA",14,1686.448,"20/abr/2020"
"SIN","EOLICA",15,1796.162,"20/abr/2020"
"SIN","EOLICA",16,1923.7,"20/abr/2020"
"SIN","EOLICA",17,2027.607,"20/abr/2020"
"SIN","EOLICA",18,2077.841,"20/abr/2020"
"SIN","EOLICA",19,2101.957,"20/abr/2020"
"SIN","EOLICA",20,1989.447,"20/abr/2020"
"SIN","EOLICA",21,1863.416,"20/abr/2020"
"SIN","EOLICA",22,1781.865,"20/abr/2020"
"SIN","EOLICA",23,1696.733,"20/abr/2020"
"SIN","EOLICA",24,1625.799,"20/abr/2020"
"SIN","FOTOVOLTAICA",1,0,"20/abr/2020"
"SIN","FOTOVOLTAICA",2,0,"20/abr/2020"
"SIN","FOTOVOLTAICA",3,0,"20/abr/2020"
"SIN","FOTOVOLTAICA",4,0,"20/abr/2020"
"SIN","FOTOVOLTAICA",5,0,"20/abr/2020"
"SIN","FOTOVOLTAICA",6,0,"20/abr/2020"
"SIN","FOTOVOLTAICA",7,0.649,"20/abr/2020"
"SIN","FOTOVOLTAICA",8,272.633,"20/abr/2020"
"SIN","FOTOVOLTAICA",9,1658.436,"20/abr/2020"
"SIN","FOTOVOLTAICA",10,3503.698,"20/abr/2020"
"SIN","FOTOVOLTAICA",11,4275.828,"20/abr/2020"
"SIN","FOTOVOLTAICA",12,4471.653,"20/abr/2020"
"SIN","FOTOVOLTAICA",13,4498.54,"20/abr/2020"
"SIN","FOTOVOLTAICA",14,4462.925,"20/abr/2020"
"SIN","FOTOVOLTAICA",15,4327.919,"20/abr/2020"
"SIN","FOTOVOLTAICA",16,4136.568,"20/abr/2020"
"SIN","FOTOVOLTAICA",17,3902.727,"20/abr/2020"
"SIN","FOTOVOLTAICA",18,3580.765,"20/abr/2020"
"SIN","FOTOVOLTAICA",19,2773.98,"20/abr/2020"
"SIN","FOTOVOLTAICA",20,1134.624,"20/abr/2020"
"SIN","FOTOVOLTAICA",21,131.313,"20/abr/2020"
"SIN","FOTOVOLTAICA",22,0,"20/abr/2020"
"SIN","FOTOVOLTAICA",23,0,"20/abr/2020"
"SIN","FOTOVOLTAICA",24,0,"20/abr/2020"
"BCA","EOLICA",1,12.892,"21/abr/2020"
"BCA","EOLICA",2,12.824,"21/abr/2020"
"BCA","EOLICA",3,11.873,"21/abr/2020"
"BCA","EOLICA",4,11.629,"21/abr/2020"
"BCA","EOLICA",5,11.113,"21/abr/2020"
"BCA","EOLICA",6,10.25,"21/abr/2020"
"BCA","EOLICA",7,9.084,"21/abr/2020"
"BCA","EOLICA",8,7.77,"21/abr/2020"
"BCA","EOLICA",9,5.893,"21/abr/2020"
"BCA","EOLICA",10,4.885,"21/abr/2020"
"BCA","EOLICA",11,4.267,"21/abr/2020"
"BCA","EOLICA",12,6.89,"21/abr/2020"
"BCA","EOLICA",13,7.57,"21/abr/2020"
"BCA","EOLICA",14,8.616,"21/abr/2020"
"BCA","EOLICA",15,8.685,"21/abr/2020"
"BCA","EOLICA",16,9.83,"21/abr/2020"
"BCA","EOLICA",17,10.731,"21/abr/2020"
"BCA","EOLICA",18,9.349,"21/abr/2020"
"BCA","EOLICA",19,9.404,"21/abr/2020"
"BCA","EOLICA",20,9.083,"21/abr/2020"
"BCA","EOLICA",21,8.507,"21/abr/2020"
"BCA","EOLICA",22,7.799,"21/abr/2020"
"BCA","EOLICA",23,7.084,"21/abr/2020"
"BCA","EOLICA",24,6.156,"21/abr/2020"
"BCA","FOTOVOLTAICA",1,0,"21/abr/2020"
"BCA","FOTOVOLTAICA",2,0,"21/abr/2020"
"BCA","FOTOVOLTAICA",3,0,"21/abr/2020"
"BCA","FOTOVOLTAICA",4,0,"21/abr/2020"
"BCA","FOTOVOLTAICA",5,0,"21/abr/2020"
"BCA","FOTOVOLTAICA",6,0,"21/abr/2020"
"BCA","FOTOVOLTAICA",7,4.18,"21/abr/2020"
"BCA","FOTOVOLTAICA",8,28.11,"21/abr/2020"
"BCA","FOTOVOLTAICA",9,43.59,"21/abr/2020"
"BCA","FOTOVOLTAICA",10,43.93,"21/abr/2020"
"BCA","FOTOVOLTAICA",11,43.9,"21/abr/2020"
"BCA","FOTOVOLTAICA",12,43.87,"21/abr/2020"
"BCA","FOTOVOLTAICA",13,43.77,"21/abr/2020"
"BCA","FOTOVOLTAICA",14,43.57,"21/abr/2020"
"BCA","FOTOVOLTAICA",15,43.34,"21/abr/2020"
"BCA","FOTOVOLTAICA",16,43.02,"21/abr/2020"
"BCA","FOTOVOLTAICA",17,41.39,"21/abr/2020"
"BCA","FOTOVOLTAICA",18,35.14,"21/abr/2020"
"BCA","FOTOVOLTAICA",19,10.77,"21/abr/2020"
"BCA","FOTOVOLTAICA",20,0.55,"21/abr/2020"
"BCA","FOTOVOLTAICA",21,0,"21/abr/2020"
"BCA","FOTOVOLTAICA",22,0,"21/abr/2020"
"BCA","FOTOVOLTAICA",23,0,"21/abr/2020"
"BCA","FOTOVOLTAICA",24,0,"21/abr/2020"
"BCS","FOTOVOLTAICA",1,0,"21/abr/2020"
"BCS","FOTOVOLTAICA",2,0,"21/abr/2020"
"BCS","FOTOVOLTAICA",3,0,"21/abr/2020"
"BCS","FOTOVOLTAICA",4,0,"21/abr/2020"
"BCS","FOTOVOLTAICA",5,0,"21/abr/2020"
"BCS","FOTOVOLTAICA",6,0,"21/abr/2020"
"BCS","FOTOVOLTAICA",7,0.001,"21/abr/2020"
"BCS","FOTOVOLTAICA",8,2.354,"21/abr/2020"
"BCS","FOTOVOLTAICA",9,16.472,"21/abr/2020"
"BCS","FOTOVOLTAICA",10,34.02,"21/abr/2020"
"BCS","FOTOVOLTAICA",11,48.229,"21/abr/2020"
"BCS","FOTOVOLTAICA",12,53.857,"21/abr/2020"
"BCS","FOTOVOLTAICA",13,55.139,"21/abr/2020"
"BCS","FOTOVOLTAICA",14,55.111,"21/abr/2020"
"BCS","FOTOVOLTAICA",15,55.055,"21/abr/2020"
"BCS","FOTOVOLTAICA",16,53.108,"21/abr/2020"
"BCS","FOTOVOLTAICA",17,43.668,"21/abr/2020"
"BCS","FOTOVOLTAICA",18,28.489,"21/abr/2020"
"BCS","FOTOVOLTAICA",19,11.19,"21/abr/2020"
"BCS","FOTOVOLTAICA",20,0.947,"21/abr/2020"
"BCS","FOTOVOLTAICA",21,0,"21/abr/2020"
"BCS","FOTOVOLTAICA",22,0,"21/abr/2020"
"BCS","FOTOVOLTAICA",23,0,"21/abr/2020"
"BCS","FOTOVOLTAICA",24,0,"21/abr/2020"
"SIN","EOLICA",1,1296.739,"21/abr/2020"
"SIN","EOLICA",2,1111.572,"21/abr/2020"
"SIN","EOLICA",3,1000.644,"21/abr/2020"
"SIN","EOLICA",4,922.537,"21/abr/2020"
"SIN","EOLICA",5,913.583,"21/abr/2020"
"SIN","EOLICA",6,869.939,"21/abr/2020"
"SIN","EOLICA",7,815.004,"21/abr/2020"
"SIN","EOLICA",8,801.979,"21/abr/2020"
"SIN","EOLICA",9,750.438,"21/abr/2020"
"SIN","EOLICA",10,732.34,"21/abr/2020"
"SIN","EOLICA",11,777.93,"21/abr/2020"
"SIN","EOLICA",12,886.675,"21/abr/2020"
"SIN","EOLICA",13,1068.213,"21/abr/2020"
"SIN","EOLICA",14,1243.018,"21/abr/2020"
"SIN","EOLICA",15,1441.811,"21/abr/2020"
"SIN","EOLICA",16,1597.887,"21/abr/2020"
"SIN","EOLICA",17,1723.775,"21/abr/2020"
"SIN","EOLICA",18,1812.195,"21/abr/2020"
"SIN","EOLICA",19,1890.947,"21/abr/2020"
"SIN","EOLICA",20,1927.958,"21/abr/2020"
"SIN","EOLICA",21,1869.901,"21/abr/2020"
"SIN","EOLICA",22,1897.123,"21/abr/2020"
"SIN","EOLICA",23,1930.596,"21/abr/2020"
"SIN","EOLICA",24,1942.233,"21/abr/2020"
"SIN","FOTOVOLTAICA",1,0,"21/abr/2020"
"SIN","FOTOVOLTAICA",2,0,"21/abr/2020"
"SIN","FOTOVOLTAICA",3,0,"21/abr/2020"
"SIN","FOTOVOLTAICA",4,0,"21/abr/2020"
"SIN","FOTOVOLTAICA",5,0,"21/abr/2020"
"SIN","FOTOVOLTAICA",6,0,"21/abr/2020"
"SIN","FOTOVOLTAICA",7,0.785,"21/abr/2020"
"SIN","FOTOVOLTAICA",8,273.246,"21/abr/2020"
"SIN","FOTOVOLTAICA",9,1838.145,"21/abr/2020"
"SIN","FOTOVOLTAICA",10,3420.815,"21/abr/2020"
"SIN","FOTOVOLTAICA",11,4204.558,"21/abr/2020"
"SIN","FOTOVOLTAICA",12,4405.071,"21/abr/2020"
"SIN","FOTOVOLTAICA",13,4448.392,"21/abr/2020"
"SIN","FOTOVOLTAICA",14,4435.867,"21/abr/2020"
"SIN","FOTOVOLTAICA",15,4315.802,"21/abr/2020"
"SIN","FOTOVOLTAICA",16,4144.891,"21/abr/2020"
"SIN","FOTOVOLTAICA",17,3815.126,"21/abr/2020"
"SIN","FOTOVOLTAICA",18,3452.616,"21/abr/2020"
"SIN","FOTOVOLTAICA",19,2637.914,"21/abr/2020"
"SIN","FOTOVOLTAICA",20,1086.478,"21/abr/2020"
"SIN","FOTOVOLTAICA",21,136.427,"21/abr/2020"
"SIN","FOTOVOLTAICA",22,0,"21/abr/2020"
"SIN","FOTOVOLTAICA",23,0,"21/abr/2020"
"SIN","FOTOVOLTAICA",24,0,"21/abr/2020"
"BCA","EOLICA",1,0.107,"22/abr/2020"
"BCA","EOLICA",2,0.054,"22/abr/2020"
"BCA","EOLICA",3,0.048,"22/abr/2020"
"BCA","EOLICA",4,0.064,"22/abr/2020"
"BCA","EOLICA",5,0.072,"22/abr/2020"
"BCA","EOLICA",6,0.062,"22/abr/2020"
"BCA","EOLICA",7,0.048,"22/abr/2020"
"BCA","EOLICA",8,0.023,"22/abr/2020"
"BCA","EOLICA",9,0.008,"22/abr/2020"
"BCA","EOLICA",10,3.374,"22/abr/2020"
"BCA","EOLICA",11,3.487,"22/abr/2020"
"BCA","EOLICA",12,3.648,"22/abr/2020"
"BCA","EOLICA",13,0.688,"22/abr/2020"
"BCA","EOLICA",14,3.64,"22/abr/2020"
"BCA","EOLICA",15,3.606,"22/abr/2020"
"BCA","EOLICA",16,3.63,"22/abr/2020"
"BCA","EOLICA",17,3.627,"22/abr/2020"
"BCA","EOLICA",18,3.62,"22/abr/2020"
"BCA","EOLICA",19,1.823,"22/abr/2020"
"BCA","EOLICA",20,2.416,"22/abr/2020"
"BCA","EOLICA",21,2.913,"22/abr/2020"
"BCA","EOLICA",22,2.877,"22/abr/2020"
"BCA","EOLICA",23,2.721,"22/abr/2020"
"BCA","EOLICA",24,2.785,"22/abr/2020"
"BCA","FOTOVOLTAICA",1,0,"22/abr/2020"
"BCA","FOTOVOLTAICA",2,0,"22/abr/2020"
"BCA","FOTOVOLTAICA",3,0,"22/abr/2020"
"BCA","FOTOVOLTAICA",4,0,"22/abr/2020"
"BCA","FOTOVOLTAICA",5,0,"22/abr/2020"
"BCA","FOTOVOLTAICA",6,0,"22/abr/2020"
"BCA","FOTOVOLTAICA",7,5.59,"22/abr/2020"
"BCA","FOTOVOLTAICA",8,30.46,"22/abr/2020"
"BCA","FOTOVOLTAICA",9,43.61,"22/abr/2020"
"BCA","FOTOVOLTAICA",10,44.13,"22/abr/2020"
"BCA","FOTOVOLTAICA",11,44.06,"22/abr/2020"
"BCA","FOTOVOLTAICA",12,43.99,"22/abr/2020"
"BCA","FOTOVOLTAICA",13,43.86,"22/abr/2020"
"BCA","FOTOVOLTAICA",14,43.63,"22/abr/2020"
"BCA","FOTOVOLTAICA",15,43.36,"22/abr/2020"
"BCA","FOTOVOLTAICA",16,42.81,"22/abr/2020"
"BCA","FOTOVOLTAICA",17,42.02,"22/abr/2020"
"BCA","FOTOVOLTAICA",18,35.55,"22/abr/2020"
"BCA","FOTOVOLTAICA",19,10.64,"22/abr/2020"
"BCA","FOTOVOLTAICA",20,0.6,"22/abr/2020"
"BCA","FOTOVOLTAICA",21,0,"22/abr/2020"
"BCA","FOTOVOLTAICA",22,0,"22/abr/2020"
"BCA","FOTOVOLTAICA",23,0,"22/abr/2020"
"BCA","FOTOVOLTAICA",24,0,"22/abr/2020"
"BCS","FOTOVOLTAICA",1,0,"22/abr/2020"
"BCS","FOTOVOLTAICA",2,0,"22/abr/2020"
"BCS","FOTOVOLTAICA",3,0,"22/abr/2020"
"BCS","FOTOVOLTAICA",4,0,"22/abr/2020"
"BCS","FOTOVOLTAICA",5,0,"22/abr/2020"
"BCS","FOTOVOLTAICA",6,0,"22/abr/2020"
"BCS","FOTOVOLTAICA",7,0.001,"22/abr/2020"
"BCS","FOTOVOLTAICA",8,2.354,"22/abr/2020"
"BCS","FOTOVOLTAICA",9,16.472,"22/abr/2020"
"BCS","FOTOVOLTAICA",10,34.02,"22/abr/2020"
"BCS","FOTOVOLTAICA",11,48.229,"22/abr/2020"
"BCS","FOTOVOLTAICA",12,53.857,"22/abr/2020"
"BCS","FOTOVOLTAICA",13,55.139,"22/abr/2020"
"BCS","FOTOVOLTAICA",14,55.111,"22/abr/2020"
"BCS","FOTOVOLTAICA",15,55.055,"22/abr/2020"
"BCS","FOTOVOLTAICA",16,53.108,"22/abr/2020"
"BCS","FOTOVOLTAICA",17,43.668,"22/abr/2020"
"BCS","FOTOVOLTAICA",18,28.489,"22/abr/2020"
"BCS","FOTOVOLTAICA",19,11.19,"22/abr/2020"
"BCS","FOTOVOLTAICA",20,0.947,"22/abr/2020"
"BCS","FOTOVOLTAICA",21,0,"22/abr/2020"
"BCS","FOTOVOLTAICA",22,0,"22/abr/2020"
"BCS","FOTOVOLTAICA",23,0,"22/abr/2020"
"BCS","FOTOVOLTAICA",24,0,"22/abr/2020"
"SIN","EOLICA",1,2410.686,"22/abr/2020"
"SIN","EOLICA",2,2365.091,"22/abr/2020"
"SIN","EOLICA",3,2309.664,"22/abr/2020"
"SIN","EOLICA",4,2231.654,"22/abr/2020"
"SIN","EOLICA",5,2142.042,"22/abr/2020"
"SIN","EOLICA",6,2004.824,"22/abr/2020"
"SIN","EOLICA",7,1930.362,"22/abr/2020"
"SIN","EOLICA",8,1983.799,"22/abr/2020"
"SIN","EOLICA",9,2013.385,"22/abr/2020"
"SIN","EOLICA",10,2109.486,"22/abr/2020"
"SIN","EOLICA",11,2246.488,"22/abr/2020"
"SIN","EOLICA",12,2327.893,"22/abr/2020"
"SIN","EOLICA",13,2374.625,"22/abr/2020"
"SIN","EOLICA",14,2294.783,"22/abr/2020"
"SIN","EOLICA",15,2216.195,"22/abr/2020"
"SIN","EOLICA",16,2206.739,"22/abr/2020"
"SIN","EOLICA",17,2170.82,"22/abr/2020"
"SIN","EOLICA",18,2126.897,"22/abr/2020"
"SIN","EOLICA",19,2114.135,"22/abr/2020"
"SIN","EOLICA",20,2014.553,"22/abr/2020"
"SIN","EOLICA",21,1922.911,"22/abr/2020"
"SIN","EOLICA",22,1857.14,"22/abr/2020"
"SIN","EOLICA",23,1774.577,"22/abr/2020"
"SIN","EOLICA",24,1698.051,"22/abr/2020"
"SIN","FOTOVOLTAICA",1,0,"22/abr/2020"
"SIN","FOTOVOLTAICA",2,0,"22/abr/2020"
"SIN","FOTOVOLTAICA",3,0,"22/abr/2020"
"SIN","FOTOVOLTAICA",4,0,"22/abr/2020"
"SIN","FOTOVOLTAICA",5,0,"22/abr/2020"
"SIN","FOTOVOLTAICA",6,0,"22/abr/2020"
"SIN","FOTOVOLTAICA",7,0.605,"22/abr/2020"
"SIN","FOTOVOLTAICA",8,296.199,"22/abr/2020"
"SIN","FOTOVOLTAICA",9,1853.631,"22/abr/2020"
"SIN","FOTOVOLTAICA",10,3596.364,"22/abr/2020"
"SIN","FOTOVOLTAICA",11,4366.15,"22/abr/2020"
"SIN","FOTOVOLTAICA",12,4557.705,"22/abr/2020"
"SIN","FOTOVOLTAICA",13,4574.974,"22/abr/2020"
"SIN","FOTOVOLTAICA",14,4549.113,"22/abr/2020"
"SIN","FOTOVOLTAICA",15,4445.491,"22/abr/2020"
"SIN","FOTOVOLTAICA",16,4302.368,"22/abr/2020"
"SIN","FOTOVOLTAICA",17,4040.194,"22/abr/2020"
"SIN","FOTOVOLTAICA",18,3681.68,"22/abr/2020"
"SIN","FOTOVOLTAICA",19,2882.191,"22/abr/2020"
"SIN","FOTOVOLTAICA",20,1211.673,"22/abr/2020"
"SIN","FOTOVOLTAICA",21,136.622,"22/abr/2020"
"SIN","FOTOVOLTAICA",22,0,"22/abr/2020"
"SIN","FOTOVOLTAICA",23,0,"22/abr/2020"
"SIN","FOTOVOLTAICA",24,0,"22/abr/2020"
"BCA","EOLICA",1,3.113,"23/abr/2020"
"BCA","EOLICA",2,3.579,"23/abr/2020"
"BCA","EOLICA",3,2.703,"23/abr/2020"
"BCA","EOLICA",4,4.382,"23/abr/2020"
"BCA","EOLICA",5,3.161,"23/abr/2020"
"BCA","EOLICA",6,4.336,"23/abr/2020"
"BCA","EOLICA",7,3.924,"23/abr/2020"
"BCA","EOLICA",8,2.06,"23/abr/2020"
"BCA","EOLICA",9,2.927,"23/abr/2020"
"BCA","EOLICA",10,2.559,"23/abr/2020"
"BCA","EOLICA",11,2.316,"23/abr/2020"
"BCA","EOLICA",12,4.304,"23/abr/2020"
"BCA","EOLICA",13,4.507,"23/abr/2020"
"BCA","EOLICA",14,4.755,"23/abr/2020"
"BCA","EOLICA",15,7.791,"23/abr/2020"
"BCA","EOLICA",16,8.036,"23/abr/2020"
"BCA","EOLICA",17,8.308,"23/abr/2020"
"BCA","EOLICA",18,5.744,"23/abr/2020"
"BCA","EOLICA",19,5.997,"23/abr/2020"
"BCA","EOLICA",20,3.309,"23/abr/2020"
"BCA","EOLICA",21,4.615,"23/abr/2020"
"BCA","EOLICA",22,4.757,"23/abr/2020"
"BCA","EOLICA",23,4.637,"23/abr/2020"
"BCA","EOLICA",24,3.19,"23/abr/2020"
"BCA","FOTOVOLTAICA",1,0,"23/abr/2020"
"BCA","FOTOVOLTAICA",2,0,"23/abr/2020"
"BCA","FOTOVOLTAICA",3,0,"23/abr/2020"
"BCA","FOTOVOLTAICA",4,0,"23/abr/2020"
"BCA","FOTOVOLTAICA",5,0,"23/abr/2020"
"BCA","FOTOVOLTAICA",6,0,"23/abr/2020"
"BCA","FOTOVOLTAICA",7,5.71,"23/abr/2020"
"BCA","FOTOVOLTAICA",8,30.57,"23/abr/2020"
"BCA","FOTOVOLTAICA",9,43.64,"23/abr/2020"
"BCA","FOTOVOLTAICA",10,44.13,"23/abr/2020"
"BCA","FOTOVOLTAICA",11,44.09,"23/abr/2020"
"BCA","FOTOVOLTAICA",12,43.99,"23/abr/2020"
"BCA","FOTOVOLTAICA",13,43.86,"23/abr/2020"
"BCA","FOTOVOLTAICA",14,43.63,"23/abr/2020"
"BCA","FOTOVOLTAICA",15,43.36,"23/abr/2020"
"BCA","FOTOVOLTAICA",16,42.81,"23/abr/2020"
"BCA","FOTOVOLTAICA",17,42,"23/abr/2020"
"BCA","FOTOVOLTAICA",18,35.49,"23/abr/2020"
"BCA","FOTOVOLTAICA",19,10.65,"23/abr/2020"
"BCA","FOTOVOLTAICA",20,0.68,"23/abr/2020"
"BCA","FOTOVOLTAICA",21,0,"23/abr/2020"
"BCA","FOTOVOLTAICA",22,0,"23/abr/2020"
"BCA","FOTOVOLTAICA",23,0,"23/abr/2020"
"BCA","FOTOVOLTAICA",24,0,"23/abr/2020"
"BCS","FOTOVOLTAICA",1,0,"23/abr/2020"
"BCS","FOTOVOLTAICA",2,0,"23/abr/2020"
"BCS","FOTOVOLTAICA",3,0,"23/abr/2020"
"BCS","FOTOVOLTAICA",4,0,"23/abr/2020"
"BCS","FOTOVOLTAICA",5,0,"23/abr/2020"
"BCS","FOTOVOLTAICA",6,0,"23/abr/2020"
"BCS","FOTOVOLTAICA",7,0.001,"23/abr/2020"
"BCS","FOTOVOLTAICA",8,2.354,"23/abr/2020"
"BCS","FOTOVOLTAICA",9,16.472,"23/abr/2020"
"BCS","FOTOVOLTAICA",10,34.02,"23/abr/2020"
"BCS","FOTOVOLTAICA",11,48.229,"23/abr/2020"
"BCS","FOTOVOLTAICA",12,53.857,"23/abr/2020"
"BCS","FOTOVOLTAICA",13,55.139,"23/abr/2020"
"BCS","FOTOVOLTAICA",14,55.111,"23/abr/2020"
"BCS","FOTOVOLTAICA",15,55.055,"23/abr/2020"
"BCS","FOTOVOLTAICA",16,53.108,"23/abr/2020"
"BCS","FOTOVOLTAICA",17,43.668,"23/abr/2020"
"BCS","FOTOVOLTAICA",18,28.489,"23/abr/2020"
"BCS","FOTOVOLTAICA",19,11.19,"23/abr/2020"
"BCS","FOTOVOLTAICA",20,0.947,"23/abr/2020"
"BCS","FOTOVOLTAICA",21,0,"23/abr/2020"
"BCS","FOTOVOLTAICA",22,0,"23/abr/2020"
"BCS","FOTOVOLTAICA",23,0,"23/abr/2020"
"BCS","FOTOVOLTAICA",24,0,"23/abr/2020"
"SIN","EOLICA",1,1459.243,"23/abr/2020"
"SIN","EOLICA",2,1346.933,"23/abr/2020"
"SIN","EOLICA",3,1189.382,"23/abr/2020"
"SIN","EOLICA",4,1098.216,"23/abr/2020"
"SIN","EOLICA",5,1077.705,"23/abr/2020"
"SIN","EOLICA",6,1091.213,"23/abr/2020"
"SIN","EOLICA",7,1113.008,"23/abr/2020"
"SIN","EOLICA",8,1317.279,"23/abr/2020"
"SIN","EOLICA",9,1582.062,"23/abr/2020"
"SIN","EOLICA",10,1830.45,"23/abr/2020"
"SIN","EOLICA",11,2018.875,"23/abr/2020"
"SIN","EOLICA",12,2131.75,"23/abr/2020"
"SIN","EOLICA",13,2189.322,"23/abr/2020"
"SIN","EOLICA",14,2194.681,"23/abr/2020"
"SIN","EOLICA",15,2178.436,"23/abr/2020"
"SIN","EOLICA",16,2135.699,"23/abr/2020"
"SIN","EOLICA",17,2052.903,"23/abr/2020"
"SIN","EOLICA",18,1932.081,"23/abr/2020"
"SIN","EOLICA",19,1804.981,"23/abr/2020"
"SIN","EOLICA",20,1600.073,"23/abr/2020"
"SIN","EOLICA",21,1426.342,"23/abr/2020"
"SIN","EOLICA",22,1304.44,"23/abr/2020"
"SIN","EOLICA",23,1213.026,"23/abr/2020"
"SIN","EOLICA",24,1215.07,"23/abr/2020"
"SIN","FOTOVOLTAICA",1,0,"23/abr/2020"
"SIN","FOTOVOLTAICA",2,0,"23/abr/2020"
"SIN","FOTOVOLTAICA",3,0,"23/abr/2020"
"SIN","FOTOVOLTAICA",4,0,"23/abr/2020"
"SIN","FOTOVOLTAICA",5,0,"23/abr/2020"
"SIN","FOTOVOLTAICA",6,0,"23/abr/2020"
"SIN","FOTOVOLTAICA",7,0.726,"23/abr/2020"
"SIN","FOTOVOLTAICA",8,285.504,"23/abr/2020"
"SIN","FOTOVOLTAICA",9,1768.232,"23/abr/2020"
"SIN","FOTOVOLTAICA",10,3636.952,"23/abr/2020"
